chosen_asset,comparison_asset,chosen_bonus,comparison_bonus,chosen_liquidated_amount,chosen_available_amount,comparison_available_amount,bonus_comparison
WBTC,YFI,10650.0,10750.0,3.69370022,3.90577479,1.4103208979740598,False
WBTC,LINK,10650.0,10630.0,3.69370022,3.90577479,1169.6444116023945,True
WETH,UNI,10500.0,10900.0,16.557380896800872,27.33969512799844,665.409702522604,False
WETH,LINK,10500.0,10630.0,16.557380896800872,27.33969512799844,1860.2016778917148,False
WETH,SNX,10500.0,10750.0,16.557380896800872,27.33969512799844,120.51441104790692,False
WETH,CRV,10500.0,10850.0,16.557380896800872,27.33969512799844,966.1308083490624,False
WETH,CRV,10500.0,10850.0,5.19636532391244,20.22361724084563,2422.3491728203167,False
WETH,DPI,10500.0,10750.0,5.19636532391244,20.22361724084563,15.62177272942208,False
WETH,WBTC,10500.0,10650.0,10.15678247422039,14.13850891723498,0.32046142,False
WETH,LINK,10500.0,10630.0,10.15678247422039,14.13850891723498,670.7086603603553,False
WETH,WBTC,10500.0,10650.0,10.807959280988756,42.80698304059524,1e-08,False
LINK,WETH,10630.0,10500.0,14521.815057230206,65486.53142715746,0.0004938042290839,True
LINK,xSUSHI,10630.0,10850.0,14521.815057230206,65486.53142715746,0.1190380674324562,False
stETH,DAI,10750.0,10500.0,1.6634224343154864,6.129274497600763,531.2405571464293,True
CRV,WBTC,10850.0,10650.0,7341.753271914336,7415.912413596068,0.13995192,True
CRV,WETH,10850.0,10500.0,7341.753271914336,7415.912413596068,8.543867494207918,True
CRV,YFI,10850.0,10750.0,7341.753271914336,7415.912413596068,0.8195809532811194,True
CRV,UNI,10850.0,10900.0,7341.753271914336,7415.912413596068,424.705879926327,False
CRV,AAVE,10850.0,10750.0,7341.753271914336,7415.912413596068,54.88302459993356,True
CRV,BAT,10850.0,10750.0,7341.753271914336,7415.912413596068,5658.910381432016,True
CRV,ENJ,10850.0,10650.0,7341.753271914336,7415.912413596068,5052.849041852587,True
CRV,LINK,10850.0,10630.0,7341.753271914336,7415.912413596068,13.367610924970007,True
CRV,MANA,10850.0,10750.0,7341.753271914336,7415.912413596068,952.318337376708,True
CRV,MKR,10850.0,10750.0,7341.753271914336,7415.912413596068,4.418823367266473,True
CRV,BAL,10850.0,10800.0,7341.753271914336,7415.912413596068,501.24841927185287,True
WETH,WBTC,10500.0,10650.0,6.336567182494836,13.497489289207431,8.082e-05,False
WETH,LINK,10500.0,10630.0,6.336567182494836,13.497489289207431,160.95781264052172,False
WETH,WBTC,10500.0,10650.0,8.343343019927325,12.502518508723629,0.1134813,False
WETH,BAT,10500.0,10750.0,8.343343019927325,12.502518508723629,20098.91555249654,False
WETH,WBTC,10500.0,10650.0,289.66335892601785,518.5959509768351,6.02896228,False
WETH,UNI,10500.0,10900.0,289.66335892601785,518.5959509768351,8459.65803966628,False
WETH,AAVE,10500.0,10750.0,289.66335892601785,518.5959509768351,1714.13823041454,False
WETH,LINK,10500.0,10630.0,289.66335892601785,518.5959509768351,26688.660327998263,False
WETH,xSUSHI,10500.0,10850.0,289.66335892601785,518.5959509768351,25493.39853945534,False
WETH,CRV,10500.0,10850.0,229.08115753374724,601.1686780896158,26889.97554814354,False
WETH,USDC,10500.0,10450.0,7.750528584494319,16.078056091105406,1327.633863,True
WETH,YFI,10500.0,10750.0,7.05368843028614,14.54711461352298,0.0045074167412385,False
WETH,UNI,10500.0,10900.0,7.05368843028614,14.54711461352298,148.35901858310615,False
WETH,AAVE,10500.0,10750.0,7.05368843028614,14.54711461352298,0.0803591951718691,False
WETH,LINK,10500.0,10630.0,7.05368843028614,14.54711461352298,68.04769475651703,False
WETH,CRV,10500.0,10850.0,7.05368843028614,14.54711461352298,1384.459299683397,False
WETH,WBTC,10500.0,10650.0,6.056733812401201,9.610946869631944,0.22556101,False
WETH,WBTC,10500.0,10650.0,89.79040705708782,396.56461384361927,0.49352864,False
WETH,UNI,10500.0,10900.0,89.79040705708782,396.56461384361927,330.42605617044205,False
WETH,CRV,10500.0,10850.0,89.79040705708782,396.56461384361927,38236.35956952709,False
stETH,WETH,10750.0,10500.0,2.108418621209984,3.829046731146728,0.9100663684924836,True
LINK,WETH,10630.0,10500.0,1065.269445216478,1158.638563150649,4.410933404341495,True
LINK,DAI,10630.0,10500.0,1065.269445216478,1158.638563150649,3244.0829511040333,True
LINK,USDC,10630.0,10450.0,1065.269445216478,1158.638563150649,0.005067,True
LINK,BAL,10630.0,10800.0,1065.269445216478,1158.638563150649,5.526200844101797,False
WETH,WBTC,10500.0,10650.0,2.653438424791516,10.957928104940835,1e-08,False
WETH,YFI,10500.0,10750.0,2.653438424791516,10.957928104940835,6.92320659146e-07,False
WETH,xSUSHI,10500.0,10850.0,2.653438424791516,10.957928104940835,5.8913389402e-08,False
WETH,WBTC,10500.0,10650.0,2.317054752412944,9.551292315496616,1e-08,False
WETH,ZRX,10500.0,10750.0,2.317054752412944,9.551292315496616,3.947769591486776,False
WETH,BAT,10500.0,10750.0,2.317054752412944,9.551292315496616,256.0787213560695,False
WETH,LINK,10500.0,10630.0,2.317054752412944,9.551292315496616,95.64826369214188,False
LINK,BAT,10630.0,10750.0,335.41989541656864,338.8079744678274,640.4072421447113,False
LINK,USDC,10630.0,10450.0,335.41989541656864,338.8079744678274,2403.223795,True
AAVE,WETH,10750.0,10500.0,33.64792061168912,33.98779860385832,0.3784030757832159,True
AAVE,UNI,10750.0,10900.0,33.64792061168912,33.98779860385832,249.3962857080073,False
AAVE,ENJ,10750.0,10650.0,33.64792061168912,33.98779860385832,1739.7865274201338,True
AAVE,LINK,10750.0,10630.0,33.64792061168912,33.98779860385832,205.50941126012927,True
AAVE,MANA,10750.0,10750.0,33.64792061168912,33.98779860385832,1685.9858394475807,Equal
AAVE,SNX,10750.0,10750.0,33.64792061168912,33.98779860385832,251.615959093844,Equal
AAVE,USDC,10750.0,10450.0,33.64792061168912,33.98779860385832,2781.561933,True
SNX,WETH,10750.0,10500.0,716.0358476855117,723.2685330575152,5.064045512495904,True
WETH,SNX,10500.0,10750.0,1.448677058938673,3.2054478926364376,45.75122349963551,False
LINK,WETH,10630.0,10500.0,10107.405879783424,26318.0113298966,22.01354901022447,True
WETH,AAVE,10500.0,10750.0,1.293350733061205,4.800137618303653,0.3171065051533284,False
USDC,WETH,10450.0,10500.0,1622.981264,2014.674661,0.5885612069488158,False
USDC,AAVE,10450.0,10750.0,1622.981264,2014.674661,0.4770096011723934,False
USDC,LINK,10450.0,10630.0,1622.981264,2014.674661,177.5514960750231,False
LINK,WETH,10630.0,10500.0,220.41448960507927,260.3883407011099,1.1299810023072914,True
REN,YFI,10750.0,10750.0,10032.876687950871,20132.11872384038,0.1637045013021944,Equal
WETH,WBTC,10500.0,10650.0,1.242942320276634,6.185601540806804,0.02859822,False
WETH,MANA,10500.0,10750.0,1.242942320276634,6.185601540806804,1320.7420046926447,False
FEI,WETH,10650.0,10500.0,1311.1851834433628,1324.4294893169783,7.542388797797279,True
FEI,ENS,10650.0,10800.0,1311.1851834433628,1324.4294893169783,168.86347341357018,False
WETH,LINK,10500.0,10630.0,0.8298059660571826,1.5397658580651927,81.59822237754572,False
WETH,WBTC,10500.0,10650.0,1.0369288193340471,5.908042500635768,0.02044677,False
WETH,CRV,10500.0,10850.0,1.0369288193340471,5.908042500635768,61.22999570506535,False
WETH,BAL,10500.0,10800.0,1.0369288193340471,5.908042500635768,2.809042956823133,False
WETH,LINK,10500.0,10630.0,0.964339439130332,1.9056770153985856,67.37718985207086,False
DAI,WETH,10500.0,10500.0,541.4110568736023,565.7766546250523,1.5171393088506917,Equal
stETH,WETH,10750.0,10500.0,0.5180857283284303,1.5807016569660124,0.5003245747499196,True
YFI,WETH,10750.0,10500.0,0.1549525599206475,0.1565177369102408,0.6207910792248224,True
YFI,AAVE,10750.0,10750.0,0.1549525599206475,0.1565177369102408,12.487280400981804,Equal
YFI,LINK,10750.0,10630.0,0.1549525599206475,0.1565177369102408,130.40732997437496,True
YFI,xSUSHI,10750.0,10850.0,0.1549525599206475,0.1565177369102408,718.4313083473534,False
WETH,UNI,10500.0,10900.0,0.7268609128144861,3.0251667187043423,12.572142806018936,False
WBTC,WETH,10650.0,10500.0,0.02798711,0.02826981,1.620038003724452,True
WETH,USDT,10500.0,0.0,0.5490647681005055,2.024449393783183,82.638291,True
WETH,UNI,10500.0,10900.0,0.5490647681005055,2.024449393783183,4.8620903527e-08,False
WETH,ENJ,10500.0,10650.0,0.5490647681005055,2.024449393783183,849.6002235103734,False
WETH,LINK,10500.0,10630.0,0.5490647681005055,2.024449393783183,1.898139674484139,False
WETH,WBTC,10500.0,10650.0,0.6446143598000789,2.1273741735420604,0.02092414,False
WETH,LINK,10500.0,10630.0,0.6446143598000789,2.1273741735420604,66.00874267343517,False
LINK,WBTC,10630.0,10650.0,196.30939381740137,356.7682869285455,0.03247748,False
LINK,WETH,10630.0,10500.0,196.30939381740137,356.7682869285455,0.5018930949072692,True
WETH,xSUSHI,10500.0,10850.0,0.4481695771935694,1.0032891117072362,12.03867656817726,False
WETH,WBTC,10500.0,10650.0,0.8850894769415834,3.522523965372556,0.01183175,False
WETH,LINK,10500.0,10630.0,0.8850894769415834,3.522523965372556,0.001799413874785,False
WETH,YFI,10500.0,10750.0,1.144934629945124,5.851014438648657,0.0001059470719824,False
WETH,LINK,10500.0,10630.0,1.144934629945124,5.851014438648657,7.472386056595611,False
WETH,MKR,10500.0,10750.0,1.144934629945124,5.851014438648657,0.2127224508119701,False
WETH,SNX,10500.0,10750.0,1.144934629945124,5.851014438648657,0.4373857023146802,False
WETH,xSUSHI,10500.0,10850.0,1.144934629945124,5.851014438648657,686.2926207884337,False
WETH,UNI,10500.0,10900.0,0.6811528527933373,4.499847223919989,10.018549245415707,False
MKR,WETH,10750.0,10500.0,0.7155817093262071,0.7228098071575866,2.02880635348286,True
WETH,WBTC,10500.0,10650.0,0.6246981142368753,1.2239109882333965,0.00674908,False
WETH,SNX,10500.0,10750.0,0.6246981142368753,1.2239109882333965,32.55057197128646,False
WETH,USDC,10500.0,10450.0,0.4971867691076562,0.7227994511061774,454.066192,True
WBTC,MANA,10650.0,10750.0,0.15781674,0.3805589,320.14052786328205,False
WBTC,stETH,10650.0,10750.0,0.15781674,0.3805589,0.1269716038009396,False
WBTC,WETH,10650.0,10500.0,3.68917253,7.94221001,0.0048078673822311,True
WBTC,stETH,10650.0,10750.0,3.68917253,7.94221001,24.443683192500693,False
WBTC,WETH,10650.0,10500.0,0.14922458,0.56355778,8.523418963847687,True
WBTC,AAVE,10650.0,10750.0,0.14922458,0.56355778,1.0266630536449075,False
WBTC,WETH,10650.0,10500.0,0.19436403,0.20993972,4.746161031725196,True
WBTC,USDT,10650.0,0.0,0.18980481,0.47520363,72.86786,True
stETH,WBTC,10750.0,10650.0,2.835350504151162,3.345456104545017,1.08728852,True
stETH,WETH,10750.0,10500.0,2.835350504151162,3.345456104545017,1.8782786415495332,True
stETH,LINK,10750.0,10630.0,2.835350504151162,3.345456104545017,101.11915681655782,True
WETH,YFI,10500.0,10750.0,1.2010335525833638,2.4174547785886054,0.0980358287576372,False
WBTC,WETH,10650.0,10500.0,70.74107673,117.6492905,2545.781790875101,True
WBTC,WETH,10650.0,10500.0,0.12175095,1.08728854,1.8782790276167116,True
WBTC,LINK,10650.0,10630.0,0.12175095,1.08728854,101.11919827650094,True
WBTC,stETH,10650.0,10750.0,0.12175095,1.08728854,0.510105600393855,False
WBTC,YFI,10650.0,10750.0,3.91229847,5.67841241,0.0437688772241796,False
WBTC,UNI,10650.0,10900.0,3.91229847,5.67841241,45.35708295109036,False
WBTC,DAI,10650.0,10500.0,3.91229847,5.67841241,25449.71616895709,True
WBTC,LINK,10650.0,10630.0,3.91229847,5.67841241,500.4019718005178,True
WBTC,USDC,10650.0,10450.0,3.91229847,5.67841241,157292.756963,True
WBTC,CRV,10650.0,10850.0,3.91229847,5.67841241,8536.117398831364,False
WBTC,WETH,10650.0,10500.0,0.13172437,0.13305492,9.16178395899218,True
WBTC,WETH,10650.0,10500.0,0.07340192,0.09846843,2.9289097793247825,True
WBTC,ENS,10650.0,10800.0,0.07340192,0.09846843,96.0676027395946,False
WBTC,WETH,10650.0,10500.0,0.12091296,0.64265097,0.0051635855406129,True
WBTC,ZRX,10650.0,10750.0,0.12091296,0.64265097,150.83713861545996,False
WBTC,UNI,10650.0,10900.0,0.12091296,0.64265097,202.3865037321717,False
WBTC,LINK,10650.0,10630.0,0.12091296,0.64265097,151.81035486593828,True
WBTC,SNX,10650.0,10750.0,0.12091296,0.64265097,3.0484257684118554,False
WBTC,USDC,10650.0,10450.0,0.12091296,0.64265097,0.068205,True
WBTC,xSUSHI,10650.0,10850.0,0.12091296,0.64265097,650.6574305625263,False
WBTC,stETH,10650.0,10750.0,0.12091296,0.64265097,0.6729559974219392,False
WBTC,YFI,10650.0,10750.0,0.07636993,0.57326943,0.1770606093896886,False
MANA,WBTC,10750.0,10650.0,1196.4870428476895,1208.5728121531415,0.03891982,True
MANA,WETH,10750.0,10500.0,1196.4870428476895,1208.5728121531415,0.7010990411499154,True
WBTC,USDC,10650.0,10450.0,0.04481829,0.05475069,1103.968403,True
USDC,WETH,10450.0,10500.0,19547.029344,25362.293316,14.589863892864784,False
WBTC,WETH,10650.0,10500.0,0.24116982,0.26883225,0.4008579252581279,True
WBTC,LINK,10650.0,10630.0,0.24116982,0.26883225,21.512627835265384,True
WBTC,MANA,10650.0,10750.0,0.24116982,0.26883225,631.8238326447429,False
WBTC,USDC,10650.0,10450.0,0.24116982,0.26883225,5376.523762,True
WBTC,xSUSHI,10650.0,10850.0,0.24116982,0.26883225,314.72117668648184,False
WETH,WBTC,10500.0,10650.0,0.9614634210776052,2.2230689545923776,0.02008848,False
WETH,DAI,10500.0,10500.0,0.9614634210776052,2.2230689545923776,632.5164012564471,Equal
WETH,USDC,10500.0,10450.0,0.9614634210776052,2.2230689545923776,1374.012675,True
WETH,WBTC,10500.0,10650.0,0.7110158256939608,0.7110158245465976,0.05000965,False
WETH,USDC,10500.0,10450.0,0.7110158256939608,0.7110158245465976,2778.613324,True
WETH,UNI,10500.0,10900.0,9.739260858091969,22.244899938844544,1.852327946330768,False
WETH,LINK,10500.0,10630.0,9.739260858091969,22.244899938844544,7.766471369407064,False
WETH,MKR,10500.0,10750.0,9.739260858091969,22.244899938844544,0.0153134790387885,False
WETH,AAVE,10500.0,10750.0,0.9146188796914504,1.7358888005018276,2.8500619381836008,False
WETH,BAL,10500.0,10800.0,0.9146188796914504,1.7358888005018276,23.78167239027911,False
WBTC,WETH,10650.0,10500.0,0.02471685,0.02496652,0.6166665840415969,True
WBTC,UNI,10650.0,10900.0,0.02471685,0.02496652,1.26628432041e-07,False
WBTC,AAVE,10650.0,10750.0,0.02471685,0.02496652,3.742742082325492,False
WBTC,REN,10650.0,10750.0,0.02471685,0.02496652,1635.2672341759635,False
WETH,WBTC,10500.0,10650.0,0.5461164711745908,1.1693676664845267,0.00036755,False
WETH,UNI,10500.0,10900.0,0.5189539230989957,1.0869200906487575,21.511380493977708,False
WETH,ENJ,10500.0,10650.0,0.5189539230989957,1.0869200906487575,98.56493368279928,False
LINK,WETH,10630.0,10500.0,111.77661975207587,138.9572431879472,0.5183021997873438,True
LINK,YFI,10630.0,10750.0,111.77661975207587,138.9572431879472,0.0186180458498532,False
LINK,ZRX,10630.0,10750.0,111.77661975207587,138.9572431879472,28.60944383058051,False
WETH,UNI,10500.0,10900.0,0.4954212585198968,1.0837781738033054,3.9941495357463737,False
WETH,WBTC,10500.0,10650.0,0.6949381802654565,4.083516178720947,0.00603037,False
WETH,stETH,10500.0,10750.0,0.6949381802654565,4.083516178720947,0.0445908449574042,False
LINK,WETH,10630.0,10500.0,86.6688473428807,87.54428950676146,0.7376269198697049,True
WETH,ENS,10500.0,10800.0,0.5114721911927841,1.001074632390578,20.292032070499022,False
BAL,ZRX,10800.0,10750.0,86.82628269214024,159.91292665949527,3295.254811819963,True
BAL,UNI,10800.0,10900.0,86.82628269214024,159.91292665949527,66.10278699624577,False
BAL,ENJ,10800.0,10650.0,86.82628269214024,159.91292665949527,425.2213968318192,True
BAL,MANA,10800.0,10750.0,86.82628269214024,159.91292665949527,566.886398022891,True
BAL,USDC,10800.0,10450.0,86.82628269214024,159.91292665949527,268.614917,True
BAL,AMPL,10800.0,0.0,86.82628269214024,159.91292665949527,1911.950194126,True
xSUSHI,WETH,10850.0,10500.0,686.2239910477027,686.2926208268304,4.706095818409068,True
xSUSHI,YFI,10850.0,10750.0,686.2239910477027,686.2926208268304,0.0001059478020445,True
xSUSHI,LINK,10850.0,10630.0,686.2239910477027,686.2926208268304,7.472431877338358,True
xSUSHI,MKR,10850.0,10750.0,686.2239910477027,686.2926208268304,0.2127236327389729,True
xSUSHI,SNX,10850.0,10750.0,686.2239910477027,686.2926208268304,0.4374369864116537,True
DAI,WBTC,10500.0,10650.0,665.4043164409153,1032.6564342763022,0.00023022,False
DAI,WETH,10500.0,10500.0,665.4043164409153,1032.6564342763022,0.255803829327304,Equal
DAI,UNI,10500.0,10900.0,665.4043164409153,1032.6564342763022,11.389023093526225,False
DAI,AAVE,10500.0,10750.0,665.4043164409153,1032.6564342763022,2.8924780977913938,False
DAI,LINK,10500.0,10630.0,665.4043164409153,1032.6564342763022,9.801545133826131,False
DAI,USDC,10500.0,10450.0,665.4043164409153,1032.6564342763022,632.369068,True
DAI,DPI,10500.0,10750.0,665.4043164409153,1032.6564342763022,3.334436722824318,False
stETH,WBTC,10750.0,10650.0,0.4577229518454389,2.028625958412559,1e-08,True
WBTC,LINK,10650.0,10630.0,0.02450547,0.1557671,100.1085437127798,True
WBTC,LINK,10650.0,10630.0,0.02427462,0.13126163,100.10854445798972,True
WETH,UNI,10500.0,10900.0,0.9071006475502696,3.8187079242293778,10.019076031381962,False
WETH,MKR,10500.0,10750.0,0.4812090917038412,0.8511555260820424,0.2548766802102192,False
WETH,DPI,10500.0,10750.0,0.4812090917038412,0.8511555260820424,1.3841033953423594,False
WETH,LINK,10500.0,10630.0,0.4804367962238847,0.9936217475150088,14.93129048695087,False
WETH,MKR,10500.0,10750.0,0.4804367962238847,0.9936217475150088,0.0244715125584563,False
WETH,UNI,10500.0,10900.0,0.4684632548868839,1.201569352963669,5.8342518849554805,False
WETH,USDC,10500.0,10450.0,0.4684632548868839,1.201569352963669,3.9e-05,True
WBTC,DAI,10650.0,10500.0,0.03198468,0.18147379,47.87862434919965,True
WETH,UNI,10500.0,10900.0,0.4486021706937357,0.9920690903535436,0.0309759345363254,False
LINK,WBTC,10630.0,10650.0,181.07713812955248,277.9671375274204,1e-08,False
LINK,WETH,10630.0,10500.0,181.07713812955248,277.9671375274204,0.0001243190158083,True
LINK,YFI,10630.0,10750.0,181.07713812955248,277.9671375274204,2.4311683773306e-05,False
LINK,ZRX,10630.0,10750.0,181.07713812955248,277.9671375274204,26.05614072531663,False
LINK,UNI,10630.0,10900.0,181.07713812955248,277.9671375274204,2.8812628439703336,False
LINK,AAVE,10630.0,10750.0,181.07713812955248,277.9671375274204,0.0028521895958747,False
LINK,MANA,10630.0,10750.0,181.07713812955248,277.9671375274204,0.3001917036253183,False
LINK,MKR,10630.0,10750.0,181.07713812955248,277.9671375274204,0.619777676857979,False
LINK,REN,10630.0,10750.0,181.07713812955248,277.9671375274204,6641.885148304751,False
LINK,SNX,10630.0,10750.0,181.07713812955248,277.9671375274204,293.9372872265282,False
LINK,USDC,10630.0,10450.0,181.07713812955248,277.9671375274204,0.00013,True
LINK,BAL,10630.0,10800.0,181.07713812955248,277.9671375274204,106.84759575450582,False
LINK,xSUSHI,10630.0,10850.0,181.07713812955248,277.9671375274204,0.087858768495873,False
WETH,AAVE,10500.0,10750.0,0.6835700395709594,1.1694900742089231,4.000007161750277,False
WETH,LINK,10500.0,10630.0,0.6835700395709594,1.1694900742089231,27.93004346943092,False
WETH,AAVE,10500.0,10750.0,0.8575038856331916,3.637200898137317,2.598868412125947,False
WETH,DPI,10500.0,10750.0,0.8575038856331916,3.637200898137317,0.5086781126797175,False
WETH,WBTC,10500.0,10650.0,0.9536959526418,3.388579913433723,0.00603037,False
WETH,stETH,10500.0,10750.0,0.9536959526418,3.388579913433723,0.0445908449574042,False
WETH,LINK,10500.0,10630.0,0.4323393135705725,0.8195295547411633,29.21395199321723,False
WETH,UNI,10500.0,10900.0,0.5310292671815876,2.9116090375489216,10.019175484127858,False
WETH,xSUSHI,10500.0,10850.0,0.5179809768762278,2.2224213476159944,1.1430444464138036,False
WBTC,UNI,10650.0,10900.0,0.0148015,0.058453,30.01935770231888,False
WETH,WBTC,10500.0,10650.0,0.7661056701231849,2.1538403293607957,0.00051146,False
WETH,LINK,10500.0,10630.0,0.7661056701231849,2.1538403293607957,27.28898787414133,False
WETH,CRV,10500.0,10850.0,0.7661056701231849,2.1538403293607957,14.54889739994747,False
DAI,WBTC,10500.0,10650.0,1479.6745091574007,3522.3913021282574,5e-07,False
DAI,AAVE,10500.0,10750.0,1479.6745091574007,3522.3913021282574,8e-18,False
WETH,AAVE,10500.0,10750.0,0.4136819983403124,1.4874312628939277,0.1860129766441292,False
WETH,SNX,10500.0,10750.0,0.4136819983403124,1.4874312628939277,16.547695764248036,False
WETH,xSUSHI,10500.0,10850.0,0.4341241488166372,1.70444096477766,1.1430444464214928,False
WETH,WBTC,10500.0,10650.0,0.3081189334172727,1.4198114898627772,0.00136921,False
WETH,AAVE,10500.0,10750.0,0.3081189334172727,1.4198114898627772,0.803837563108646,False
WETH,REN,10500.0,10750.0,0.3081189334172727,1.4198114898627772,0.1617602138896456,False
WETH,AAVE,10500.0,10750.0,0.2806165297479688,1.073750877449793,0.1860129766441292,False
WETH,SNX,10500.0,10750.0,0.2806165297479688,1.073750877449793,16.54852601047324,False
WBTC,DAI,10650.0,10500.0,0.01856302,0.14948914,47.87887373581657,True
WBTC,SNX,10650.0,10750.0,0.02956461,0.07201466,31.66404296255684,False
WETH,UNI,10500.0,10900.0,0.3469063363930386,2.380588341238703,10.019729873220191,False
WETH,YFI,10500.0,10750.0,0.6416209047537564,4.706116494032969,0.0001059488272594,False
WETH,LINK,10500.0,10630.0,0.6416209047537564,4.706116494032969,7.472499914080649,False
WETH,MKR,10500.0,10750.0,0.6416209047537564,4.706116494032969,0.2127252778480178,False
WETH,SNX,10500.0,10750.0,0.6416209047537564,4.706116494032969,0.4375037505559626,False
WETH,xSUSHI,10500.0,10850.0,0.6416209047537564,4.706116494032969,0.0686297791547049,False
WETH,UNI,10500.0,10900.0,0.4314747427627273,1.84241367196712,4.004235301276347,False
WETH,YFI,10500.0,10750.0,0.2851507328444014,0.9882348392227968,0.0082999517251842,False
WETH,UNI,10500.0,10900.0,0.2851507328444014,0.9882348392227968,6.86785404221e-07,False
WETH,SNX,10500.0,10750.0,0.2851507328444014,0.9882348392227968,4.311756945637325,False
WBTC,WETH,10650.0,10500.0,0.03619073,0.05394814,0.6102375032237174,True
WETH,YFI,10500.0,10750.0,0.5750125966547792,4.064496583216317,0.0001059488845672,False
WETH,LINK,10500.0,10630.0,0.5750125966547792,4.064496583216317,7.47250924349048,False
WETH,MKR,10500.0,10750.0,0.5750125966547792,4.064496583216317,0.212725366626012,False
WETH,SNX,10500.0,10750.0,0.5750125966547792,4.064496583216317,0.4375074011962356,False
WETH,xSUSHI,10500.0,10850.0,0.5750125966547792,4.064496583216317,0.0686297791550101,False
WBTC,AAVE,10650.0,10750.0,0.06188926,0.15469059,0.3144315090800601,False
WBTC,WETH,10650.0,10500.0,0.24164037,0.49427602,8.727074202299198,True
WETH,stETH,10500.0,10750.0,0.8089674976096421,1.8182436762570529,1.261870081645e-06,False
WBTC,WETH,10650.0,10500.0,2.6728092,3.44505981,53.55681721849592,True
WBTC,YFI,10650.0,10750.0,2.11777052,14.59539524,1.0119590902653406,False
WBTC,UNI,10650.0,10900.0,0.06594382,0.13677803,65.12120362910758,False
WBTC,AAVE,10650.0,10750.0,0.06594382,0.13677803,2.0994604533406056,False
WBTC,LINK,10650.0,10630.0,0.06594382,0.13677803,52.9220128891783,True
WBTC,UNI,10650.0,10900.0,0.13163904,0.48331685,594.7066565761521,False
WBTC,REN,10650.0,10750.0,0.13163904,0.48331685,12597.901029881294,False
WETH,WBTC,10500.0,10650.0,10.609811814663171,18.484651161625344,0.31400055,False
WBTC,DAI,10650.0,10500.0,0.71761572,1.78249726,4.6914624693397045,True
WBTC,WETH,10650.0,10500.0,0.74187146,0.74936512,22.028649821205185,True
WETH,WBTC,10500.0,10650.0,0.8799738190397183,2.920816255496738,0.00604955,False
WBTC,WETH,10650.0,10500.0,4.51257712,8.36219556,31.59226590836779,True
WBTC,ENJ,10650.0,10650.0,4.51257712,8.36219556,52478.39329406513,Equal
WETH,WBTC,10500.0,10650.0,13.932822832593622,25.23871072557678,0.34613803,False
WBTC,WETH,10650.0,10500.0,0.58801278,0.89252975,9.516517934383408,True
WETH,WBTC,10500.0,10650.0,3.858205175812981,10.94027202286443,0.02324013,False
WETH,YFI,10500.0,10750.0,3.858205175812981,10.94027202286443,0.329958576762065,False
WETH,UNI,10500.0,10900.0,3.858205175812981,10.94027202286443,54.95034177728377,False
WETH,AAVE,10500.0,10750.0,3.858205175812981,10.94027202286443,3.500054690233632,False
WETH,LINK,10500.0,10630.0,3.858205175812981,10.94027202286443,25.942455888001135,False
WETH,MKR,10500.0,10750.0,3.858205175812981,10.94027202286443,2.002826409226933,False
WBTC,WETH,10650.0,10500.0,0.24591235,0.61198063,0.0618529496154435,True
WETH,WBTC,10500.0,10650.0,8.332389839823033,33.18598308233469,0.00011464,False
WETH,MKR,10500.0,10750.0,0.6911813713991473,2.028824033242319,0.0072282061469508,False
WETH,WBTC,10500.0,10650.0,0.4476918095623632,1.6200556165537916,0.0002827,False
WETH,UNI,10500.0,10900.0,0.4488574964923282,0.8566318309735022,2.999279498243979,False
WETH,USDC,10500.0,10450.0,0.4488574964923282,0.8566318309735022,823.596566,True
WBTC,LINK,10650.0,10630.0,0.02792655,0.10698707,100.10970762735276,True
xSUSHI,WETH,10850.0,10500.0,501.7446893776034,797.689021874832,0.4846874826474061,True
xSUSHI,AAVE,10850.0,10750.0,501.7446893776034,797.689021874832,0.0024214672496985,True
ENS,WETH,10800.0,10500.0,54.79710336383396,63.73926164015077,0.4004694354994222,True
ENS,DAI,10800.0,10500.0,54.79710336383396,63.73926164015077,97.0380136509004,True
WETH,WBTC,10500.0,10650.0,0.5569146735411895,2.6374579064123247,0.01183177,False
WETH,LINK,10500.0,10630.0,0.5569146735411895,2.6374579064123247,0.0017994466197189,False
WBTC,WETH,10650.0,10500.0,0.01428548,0.05355383,0.9785118636216388,True
xSUSHI,WETH,10850.0,10500.0,431.8170482906655,438.2296853100112,0.0050065059385322,True
xSUSHI,UNI,10850.0,10900.0,431.8170482906655,438.2296853100112,100.18459004126076,False
xSUSHI,MKR,10850.0,10750.0,431.8170482906655,438.2296853100112,0.2975321262131928,True
xSUSHI,REN,10850.0,10750.0,431.8170482906655,438.2296853100112,2054.0100290456603,True
WETH,UNI,10500.0,10900.0,0.4799426242822149,1.15987687515707,0.0250276809845146,False
WBTC,WETH,10650.0,10500.0,0.01660465,0.02092417,1.482774319765019,True
WBTC,LINK,10650.0,10630.0,0.01660465,0.02092417,66.01006064721518,True
LINK,ZRX,10630.0,10750.0,75.83140853639124,81.76919064607534,1370.6773184524768,False
LINK,UNI,10630.0,10900.0,75.83140853639124,81.76919064607534,4.002864537298956,False
LINK,ENJ,10630.0,10650.0,75.83140853639124,81.76919064607534,742.152256591038,False
LINK,REN,10630.0,10750.0,75.83140853639124,81.76919064607534,2456.830391842585,False
