block,timestamp,user,totalCollateral,totalDebt,healthFactor,tokenAddress,USDT_collateral,WBTC_collateral,WETH_collateral,ZRX_debt,UNI_debt,BAT_debt,ENJ_debt,LINK_collateral,TUSD_collateral,USDC_collateral,USDC_debt,WETH_USD_price,USDT_USD_price,WBTC_USD_price,ZRX_USD_price,UNI_USD_price,BAT_USD_price,ENJ_USD_price,LINK_USD_price,TUSD_USD_price,USDC_USD_price,USDT_collateral (in USD),WBTC_collateral (in USD),WETH_collateral (in USD),ZRX_debt (in USD),UNI_debt (in USD),BAT_debt (in USD),ENJ_debt (in USD),LINK_collateral (in USD),TUSD_collateral (in USD),USDC_collateral (in USD),USDC_debt (in USD),totalCollateral (in USD),totalDebt (in USD)
12075814,1616244951,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.4190696687458043e+18,1.0274185325688904e+19,0.19,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.615448930175317e+17,2.012024616192397e+21,1.0027537123847094e+20,4.526855259274786e+21,2.8178744876111925e+21,1.953619854512738e+19,8.651510072579731e+20,1931119289.0,0.0,1855.6337595371951,1.006170236102374,59243.10552582748,1.600744185893886,33.01524093712182,1.2211330207419553,2.45626673865367,31.351784974478846,1.0058480123969766,1.0054662928670064,0.0,0.0,1042.0216609790346,3220.736706245357,3310.6155414974533,5527.892437219826,6921.451377620125,612.4946960055601,870.2104210736745,1941.675352594799,0.0,4488.907343997174,19065.125142089983
12080814,1616312099,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.4532669338027694e+18,9.866273755892077e+18,0.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.6154956511235475e+17,2.0122082636864917e+21,1.0027699021874564e+20,4.527289383704987e+21,2.817915729863063e+21,1.953619882922105e+19,8.654664235216909e+20,1931376460.0,0.0,1781.375243026103,1.002094421442535,57411.49334186331,1.4789456553705802,32.53341978689706,1.0952059359031234,2.293545941304381,29.187599166833863,1.000738344657054,1.0007087307908222,0.0,0.0,1000.3304930232233,2975.946669279916,3262.3534177530228,4958.314206584895,6463.019185165201,570.214740670873,866.1054360313577,1932.7452859658713,0.0,4370.1889804108105,17575.535809664307
12085814,1616378625,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.460935139398953e+18,1.0254800239674755e+19,0.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.6155274917668077e+17,2.0123899719254926e+21,1.0027794649692132e+20,4.527718925879693e+21,2.817956533497392e+21,1.953619907880663e+19,8.65766502029597e+20,1931610916.0,0.0,1761.156798763352,0.9997915967520146,56720.778859558464,1.452426444492401,31.98036566294684,1.1721496424200588,2.33940830027162,28.8940957276501,1.002768050731839,1.0046965777090775,0.0,0.0,988.9824420767626,2922.848411855906,3206.925396900963,5307.164119948415,6592.35090426844,564.4808063374684,868.1629876291418,1940.6828767706966,0.0,4334.092652068103,18060.311162063248
12090814,1616445239,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.4882477259972224e+18,1.0296898195159267e+19,0.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.6155513699925856e+17,2.0125726979442499e+21,1.002789015947848e+20,4.52815087595167e+21,2.8179975625575645e+21,1.9536201436871074e+19,8.660640391584392e+20,1931852428.0,0.0,1745.8876314835018,0.9980345002207464,55802.96516422172,1.4597312616113411,35.09302727942416,1.1411766714871694,2.116792409030831,28.57601344217088,0.9984549606171034,0.9971624658178512,0.0,0.0,980.4121680830289,2937.8152834547004,3519.090229216474,5167.420144610237,5965.115849089238,558.2667548689859,864.7259361098289,1926.3707307006828,0.0,4344.2009288855,17977.227201573358
12095814,1616511267,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.5174861162016543e+18,1.0130701541068466e+19,0.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.6155774112065517e+17,2.0127533035947992e+21,1.0027983171977932e+20,4.528577815565255e+21,2.81803811243658e+21,1.953620166932876e+19,8.663411157344935e+20,1932097195.0,0.0,1705.4877648992338,1.003831096910793,55250.36943257057,1.4584942430410055,33.23760045526581,1.0862820234192787,2.1519984724337604,27.427973490067515,1.000500032070453,1.0017790043490091,0.0,0.0,957.7298567657286,2935.58910595478,3333.0609804233163,4919.3126727038825,6064.413713223637,535.838421482962,866.7743140763127,1935.5344043126133,0.0,4293.541769485612,17277.787528138084
12100814,1616578466,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.514267339049999e+18,1.0438206589871942e+19,0.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.615615077775054e+17,2.0129370203867662e+21,1.0028077360519673e+20,4.529012111672605e+21,2.818079357696663e+21,1.953620254120332e+19,8.666142690478484e+20,1932362387.0,0.0,1715.222772586649,1.00308164140021,56496.47809771432,1.5434289187173535,31.686898794344323,1.0840986036987688,2.38094244454056,27.569359398633843,1.001108271167101,1.002087433035227,0.0,0.0,963.2030863480718,3106.825208821678,3177.586724246424,4909.895706399083,6709.684754823584,538.6005891429381,867.5747126552326,1936.3960640826538,0.0,4312.528596309396,17903.849647912382
12105814,1616644988,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.650076625878722e+18,9.965179969772288e+18,0.22,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.615657151856297e+17,2.0131189942645317e+21,1.0028171962591551e+20,4.5294422895819316e+21,2.8181202085455337e+21,1.9536203674574844e+19,8.668888000265353e+20,1932673421.0,0.0,1572.066364607879,0.9987218317068866,52226.681404247385,1.31746129378775,26.75549072404825,0.9572317815588474,2.1118042300331297,24.895571370228808,1.001871635691452,1.0014935444395852,0.0,0.0,882.8185723602965,2652.2063547324437,2683.0866192427898,4335.726112324497,5951.318177148304,486.3649528837043,868.511300045185,1935.5599546414685,0.0,4166.096327177477,15665.924247743174
12110814,1616710807,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.6223414518332923e+18,1.000172678957294e+19,0.22,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.615674865707885e+17,2.013299115274612e+21,1.0028263555469936e+20,4.5298680893099365e+21,2.8181606403924437e+21,1.9536205596520497e+19,8.671381785211117e+20,1932909774.0,0.0,1610.3885018699368,1.0026029967370915,52457.21967465995,1.3474904611347642,27.273121974075007,0.9930362815059008,2.187132589488068,26.201133542791293,1.0001163793235388,1.0011937471948027,0.0,0.0,904.3418233975979,2712.9013532435997,2735.020551365027,4498.323363120579,6163.690979014878,511.8707317538601,867.2390954757427,1935.2171796205191,0.0,4222.98852200925,16106.66582077278
12115814,1616777424,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.57357347806366e+18,1.0206823602330485e+19,0.21,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.615696437266298e+17,2.0134816912490478e+21,1.002835698177301e+20,4.530299694428832e+21,2.8182016202035304e+21,1.9536206519773467e+19,8.674086331210172e+20,1933145644.0,0.0,1662.2892703349503,0.999702172768026,53836.4658464668,1.3792660712427738,28.48734394708325,1.051014288070215,2.297466626263735,26.866211520857927,0.9989699514069068,0.9986876373862124,0.0,0.0,933.4911933125976,2777.1269818083297,2856.8125456390144,4761.4097080848305,6474.724168499996,524.8638566753976,866.5151600788339,1930.6086559298078,0.0,4278.023579003821,16966.69335835549
12120814,1616844550,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.5304412684533e+18,9.982200584824246e+18,0.21,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.615717978017346e+17,2.0136653513957643e+21,1.0028446813916968e+20,4.530733864475781e+21,2.818242840209606e+21,1.9536207395363217e+19,8.676267772796754e+20,1933394043.0,0.0,1678.832573315611,0.997901885012687,54518.138892430434,1.3719069916079163,28.31545613396534,1.034356832792217,2.265181599770369,26.51852779851858,0.9963969740990288,0.9971718662245252,0.0,0.0,942.78502640496,2762.561574338461,2839.600458512704,4686.39553028361,6383.831825327384,518.0714588915637,864.5006955287605,1927.92614600569,0.0,4248.1872263414725,16758.443495173087
12125814,1616910394,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.503887375724781e+18,1.0362753326059518e+19,0.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.6157323593176934e+17,2.013845535020467e+21,1.0028527146977149e+20,4.5311598179935097e+21,2.8182832768869445e+21,1.953620764699619e+19,8.678235859794942e+20,1933746020.0,0.0,1718.5587747554036,1.0006351702044542,56246.63842791292,1.4529915880487536,28.57653471690972,1.1197433289138377,2.429969406816797,27.39310277879517,1.0001665162487094,0.9994955565195446,0.0,0.0,965.0966122783287,2926.1006220142804,2865.8055417506407,5073.735978440672,6848.342142578667,535.1573439820507,867.9680927075731,1932.7705544273545,0.0,4303.077620551103,17809.00065912533
12130814,1616976625,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.532588205707591e+18,1.057181145347983e+19,0.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.615746753141401e+17,2.014026955899617e+21,1.0028595724012565e+20,4.5315886982981406e+21,2.8183239881554484e+21,1.953620790333446e+19,8.680211168067758e+20,1934056986.0,0.0,1684.8571794340278,0.9997194935107744,55816.97624281199,1.466052194484128,27.83129719245233,1.1152334861372164,2.4942565051923,26.5288598904756,1.001406151151785,1.0005066652617398,0.0,0.0,946.1731234913619,2952.6686384468217,2791.0882801795033,5053.779461743046,7029.622941196233,518.273322258762,869.2416856999474,1935.0369054890314,0.0,4267.049420936377,17811.992427018376
12135814,1617043086,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.406039755139302e+18,9.995925859277402e+18,0.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.615759144960222e+17,2.0142090229183587e+21,1.0028665044602955e+20,4.5320191080190375e+21,2.818364841320051e+21,1.9536208175265382e+19,8.682015612376796e+20,1934340132.0,0.0,1826.6149484146329,1.0005711601161165,57866.54433094778,1.5566966305981798,29.070621569194124,1.1279877550224626,2.4655062269980754,28.117230861845425,0.9989398308710176,0.9982859160162424,0.0,0.0,1025.7829600880518,3135.512399297461,2915.3952635585783,5112.062059373298,6948.696066227029,549.3040754290087,867.2811207447211,1931.0245105605993,0.0,4394.908183217332,18258.707597800487
12140814,1617110209,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.386637961340006e+18,1.0139478098603289e+19,0.19,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.6157704059349555e+17,2.0143927768524044e+21,1.0028735003749373e+20,4.532453507605422e+21,2.818406069856198e+21,1.953620964921396e+19,8.683871817848991e+20,1934628903.0,0.0,1839.5505193051924,1.0001756976452034,59249.668461691246,1.696934653292529,28.65116287994308,1.190228754224632,2.463061354112349,28.35968953489334,1.000489913058453,0.9993713452364468,0.0,0.0,1033.049336653638,3418.2929083830095,2873.3492007220984,5394.6564919382645,6941.90707085847,554.0408403402954,868.8126160050488,1933.4126893244213,0.0,4390.341101176493,18652.082201769303
12145814,1617176203,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.373241932709162e+18,1.0277757787340734e+19,0.19,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.615784575415703e+17,2.014573455598752e+21,1.0028799123683189e+20,4.532880639285876e+21,2.8184466053354624e+21,1.953620991184368e+19,8.685685018342299e+20,1934950826.0,0.0,1848.2269015388888,1.0085830932087696,59247.620621701695,1.906477923661389,28.70368660444071,1.149714287166935,2.495218482193109,27.870282759099325,0.989550484909642,0.9912140068881408,0.0,0.0,1037.924412553045,3840.7398186932583,2878.6350706509184,5211.517633009362,7032.640060707472,544.4796942842023,859.4923821673035,1917.9503613709776,0.0,4386.289583893219,18995.62843006395
12150814,1617242720,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.3115302507700577e+18,9.778699109597678e+18,0.19,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.615803024041619e+17,2.014755673407199e+21,1.0028847828271047e+20,4.533311411303568e+21,2.818487483009716e+21,1.95362101726354e+19,8.687716655662228e+20,1935344026.0,0.0,1935.256803742424,1.000511756964303,59173.60274537823,1.888613700041136,28.7631553788286,1.163639630546674,2.4892417620538576,29.92116711210203,1.0015621922874292,1.0011178768221431,0.0,0.0,1086.8021010753823,3805.095167032441,2884.613083551879,5275.140815802306,7015.896748533847,584.5462093125715,870.1288539617073,1937.5075022295387,0.0,4473.404644859186,18924.29398359889
12155814,1617309564,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.283560757981931e+18,9.639139274381562e+18,0.19,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.615816442942494e+17,2.0149386774205193e+21,1.0028898222108887e+20,4.5337440439027295e+21,2.8185285339284153e+21,1.953621554529493e+19,8.690726361607631e+20,1935616016.0,0.0,1968.197317617417,1.0013396836480617,58917.45469110327,1.916224683542305,28.911619544827403,1.1445127708990026,2.4930241815335386,30.46156996370654,0.999220101403242,1.0009751475624895,0.0,0.0,1105.30348592312,3861.075229497285,2899.516898514081,5188.927958233962,7026.659791425813,595.1037966590528,868.3948476313406,1937.503527239918,0.0,4494.498158476432,18971.728063978484
12160814,1617376384,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.2098335172549783e+18,9.498291945241295e+18,0.19,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.615833373663154e+17,2.015121867916973e+21,1.0028949973770817e+20,4.5341771193196127e+21,2.818569623539242e+21,1.9536215836110164e+19,8.693846397633993e+20,1935940681.0,0.0,2052.4088417934654,1.0027190298487798,59379.46140372506,1.9843816409495592,29.53949225279753,1.246159307758392,2.496579087577952,30.85220774379455,1.0039336593696615,1.0028449839696705,0.0,0.0,1152.5986070145084,3998.7708389704235,2962.50090053897,5650.307020265268,7036.781979010533,602.7353895032797,872.8045027974443,1941.448401203678,0.0,4535.481849705669,19494.378370348888
12165814,1617442252,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.2041539413530404e+18,9.279935399932994e+18,0.19,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.615851081261967e+17,2.0153022587051927e+21,1.0029001652026188e+20,4.5346035779420983e+21,2.8186100821070405e+21,1.9536216129849717e+19,8.6967587370448e+20,1936321635.0,0.0,2093.071072504323,1.0004408075386957,59236.22547727828,1.870086375527091,31.50222254026017,1.2097244473438706,2.470347451448408,32.37351632221426,1.0009304646756865,0.9957553138296024,0.0,0.0,1175.4375445681549,3768.7892965735537,3159.3584189876583,5485.620807249543,6962.946232959915,632.4560117539952,870.4850763842587,1928.1025573344737,0.0,4613.450853992439,19423.564340308585
12170814,1617508654,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.2508496571455012e+18,9.120848345764897e+18,0.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.6158741706280326e+17,2.0154839671171847e+21,1.0029054034084512e+20,4.535033153456506e+21,2.818650833117197e+21,1.953621689327407e+19,8.699456838871945e+20,1936965776.0,0.0,2009.0531572260088,1.0041122689781603,57507.27240084163,1.76607603742721,29.891905926774434,1.139428193712397,2.363077139348237,29.908533337965185,1.000866451513309,1.0023202565780092,0.0,0.0,1128.2589733084242,3559.4979381443904,2997.8753972139184,5167.344634468782,6660.689347544111,584.2995942502062,870.6994496414952,1941.4600335831426,0.0,4522.076610129248,18324.269165638583
12175814,1617574276,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.208800356810772e+18,9.225448887693588e+18,0.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.615899019740803e+17,2.0156640094711083e+21,1.0029090785831553e+20,4.535458792156418e+21,2.818691207440733e+21,1.953621716785545e+19,8.702007762982689e+20,1937513631.0,0.0,2063.605035531224,1.0011208562916185,58099.6658744361,1.8319456469210167,31.0943513895876,1.171660721971666,2.418866072588226,30.77554026331512,0.9993146804514986,0.9996163554738566,0.0,0.0,1158.8997496171987,3692.58690780596,3118.4807301272153,5314.018922890728,6818.036530781132,601.2376380422033,869.6044106951505,1936.7703145011387,0.0,4558.091538797874,19037.682779680417
12180814,1617641245,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.1834161039083438e+18,9.160515441374954e+18,0.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.6159238707968083e+17,2.0158474358851258e+21,1.0029125827950292e+20,4.5358924330688074e+21,2.818732337518393e+21,1.953621792000977e+19,8.704628491214124e+20,1938006859.0,0.0,2110.956120191004,1.001540431025741,58998.03238707057,1.8113405603792032,30.729170862309964,1.2073882165625611,2.427619976272478,32.00063121266821,1.0009390969560374,0.9989949635050726,0.0,0.0,1185.4968865585276,3651.3862241551437,3081.867211666904,5476.583075282564,6842.810930324867,625.1713049485526,871.280298133366,1936.0590913792853,0.0,4609.095587468916,19337.446135074657
12185814,1617707176,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.185051237300799e+18,9.019989905606482e+18,0.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.6159509140559155e+17,2.0160281520552123e+21,1.0029160407377545e+20,4.5363196685755556e+21,2.8187728567952883e+21,1.9536218042333094e+19,8.707207255984146e+20,1938397908.0,0.0,2128.504201580192,1.0004632211406623,58608.898096559824,1.8096217698787849,30.997182573867967,1.2056970258798998,2.372149207217817,32.270296364209855,1.0000562814691374,0.999057523200427,0.0,0.0,1195.3575116436136,3648.248432647609,3108.757162100898,5469.42713284204,6686.549797574044,630.4395460619126,870.7697310400596,1936.571012943369,0.0,4650.890739262748,19199.086412294313
12190814,1617773257,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.2198364081913866e+18,9.192428086966943e+18,0.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.615977530530104e+17,2.0162092462426628e+21,1.0029195192081908e+20,4.5367477996727325e+21,2.8188134577658433e+21,1.953621818380436e+19,8.709699170550754e+20,1938769832.0,0.0,2094.7326351066667,1.001095965231722,57693.07865029601,1.811095248581944,30.46473551927752,1.2940165214562895,2.26818453028728,34.5321083810548,1.0017481957056469,1.0038929569813877,0.0,0.0,1176.3971411227155,3651.5469860170697,3055.3677899798504,5870.6266064569845,6393.589078670083,674.6268036790656,872.4925429238186,1946.3173795527882,0.0,4649.963768836462,19255.6791096408
12195814,1617839722,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.2864173048363356e+18,9.966488246309872e+18,0.19,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.6160073774351034e+17,2.016391455915899e+21,1.0029278762755395e+20,4.5371785698581755e+21,2.818854305731522e+21,1.953621833271147e+19,8.711965224493487e+20,1939156842.0,0.0,1954.5048188753767,0.9976200395617588,56539.79644165765,1.7232822499093827,28.616200276208147,1.1918589343847823,2.8478766825179984,31.2658584679489,0.9997203197405288,0.998614824789892,0.0,0.0,1097.6513482036578,3474.8116048488064,2869.998497009294,5407.676815384635,8027.749448708262,610.8166373895054,870.9528659798997,1936.4707700139504,0.0,4468.813640262669,19479.549304677446
12200814,1617906697,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.2357028575054088e+18,1.044093664004554e+19,0.18,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.616040482310497e+17,2.0165751459811088e+21,1.00294802322001e+20,4.53761284186387e+21,2.818895482431468e+21,1.9536218485720515e+19,8.713775949234844e+20,1939529879.0,0.0,2070.762378255603,1.001106202350054,57948.59661274421,1.8165646093054608,29.734757534427853,1.2926664861783912,3.221675905293994,32.29584780865365,1.0011173982162145,1.0019743768298426,0.0,0.0,1162.9485345529029,3663.2390421942755,2982.2416290080714,5865.620047930112,9081.567655291548,630.9387389714358,872.3512706937013,1943.359241853885,0.0,4629.609366280748,21620.698787956764
12205814,1617973645,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.2196016180516434e+18,1.1728007255354546e+19,0.16,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.616073924572457e+17,2.016758677333636e+21,1.0029683310987656e+20,4.538046740610805e+21,2.8189366204039367e+21,1.953621864138725e+19,8.715400204634712e+20,1939866930.0,0.0,2074.933627367272,1.0009901012064286,58392.03392929846,2.0983449732698687,30.16828726404089,1.3337227440682988,3.9084967335077936,32.2882993866245,1.000347385693995,1.0002690180699327,0.0,0.0,1165.298063987588,4231.855432881424,3025.783672932324,6052.496151597643,11017.804572814284,630.7912763756661,871.8427809983243,1940.3887892574348,0.0,4605.526036654163,24334.836636142492
12210814,1618040109,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.1509382470070377e+18,1.0900371076626141e+19,0.16,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.6161064211572435e+17,2.0169407722028485e+21,1.0029886002752207e+20,4.5384772452097107e+21,2.818977433282083e+21,1.95362198999647e+19,8.717049676926293e+20,1940276432.0,0.0,2170.1060113870417,0.9975780369910991,60529.94144822107,2.2193371454294493,30.521021241371702,1.5147567746753643,3.232159501049793,32.52210303116279,0.9989984330195826,0.9983820208548428,0.0,0.0,1218.7546305142698,4476.271575880939,3061.2236373853684,6874.689153891393,9111.384694227643,635.3589564261048,870.8318967803226,1937.1371051971842,0.0,4667.7640199522775,23654.96079973583
12215814,1618106305,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.164217555258301e+18,1.0560800574798365e+19,0.17,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.6161331157013165e+17,2.017122107505896e+21,1.0030086929460137e+20,4.5389059559772174e+21,2.819018072839751e+21,1.953622042284042e+19,8.719132376685155e+20,1940818518.0,0.0,2150.0991643750144,1.0013038279061754,60420.55382223462,2.0927161181993843,29.506350093453428,1.4387696703975663,3.157570083309684,32.13415265929547,1.002302446897288,0.9988905804050414,0.0,0.0,1207.5243119088245,4221.2639467539,2959.512564084221,6530.440226246892,8901.247131108117,627.7798894531999,873.9207715972898,1938.6653359058723,0.0,4653.282357086609,22706.768491005136
12220814,1618172019,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.1809146956811372e+18,1.082172174807893e+19,0.17,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.61615552946397e+17,2.0173024197655855e+21,1.003028586179409e+20,4.539332249974763e+21,2.8190584800740607e+21,1.953622067988998e+19,8.720886297250327e+20,1941305709.0,0.0,2143.97789845863,1.0005833880550183,59681.99603381868,2.147860367854372,30.260875427253712,1.4785160593822075,3.240098091281638,33.76211569525764,1.0006519920345351,1.0010402245947716,0.0,0.0,1204.0913329476978,4332.883917391225,3035.252309634951,6711.4756304592565,9134.02600049928,659.5841428425305,872.6572245650221,1943.3251029444723,0.0,4675.832905963987,23201.53225115032
12225814,1618238248,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.1706362505380805e+18,1.0590114547236534e+19,0.17,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.6161789832706797e+17,2.0174841633629735e+21,1.0030489030289418e+20,4.5397619298524253e+21,2.8190992049917657e+21,1.9536222364313706e+19,8.722592216421848e+20,1941698034.0,0.0,2142.098208630917,0.9987162792318508,60119.77905337407,2.0870489264032144,33.43643578269027,1.42138729450313,3.0109190070140515,32.619138112072754,0.9973448980836462,1.000213308370983,0.0,0.0,1203.0406939414727,4210.588157182181,3353.838023302513,6452.759927161247,8488.07937896791,637.2547354897133,869.9432845112453,1942.1122144445735,0.0,4649.716023866952,22685.065400831594
12230814,1618304718,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.138815006777179e+18,1.028247797199927e+19,0.17,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.6162001150741114e+17,2.0176661839280362e+21,1.0030690006921868e+20,4.540192266464329e+21,2.819139988879853e+21,1.9536222638120333e+19,8.724403874767514e+20,1942110739.0,0.0,2204.128506725658,0.9998239713557784,62669.05996100365,2.205663566527204,34.65546038466766,1.4018604778270085,2.991740792352468,33.2671070787156,1.0010858333318158,1.001697333349598,0.0,0.0,1237.882677311077,4450.292791304046,3476.1818016576262,6364.716100092173,8434.136104083938,649.9136104159768,873.3877123294959,1945.407148325917,0.0,4714.223127050212,22663.902817862225
12235814,1618371170,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.0905697242817546e+18,1.0226214071012317e+19,0.17,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.616220250204682e+17,2.0178487640758184e+21,1.003088656684606e+20,4.5406239279871023e+21,2.819180895040711e+21,1.9536266812411412e+19,8.726366465286147e+20,1942528114.0,0.0,2289.142931085188,1.00015910946209,63245.258999499645,2.253345945932072,36.36593134605226,1.5393304681429074,3.051773537986932,36.77156789565206,1.0046176603250232,1.001613794611657,0.0,0.0,1285.6330885173534,4546.911332034288,3647.8253222996163,6989.520756729274,8603.501654283556,718.3791615201603,876.666186149451,1945.6629554033655,0.0,4785.612906280289,23409.265652421727
12240814,1618438281,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.0488784126018268e+18,9.507022653255223e+18,0.18,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.616238250011182e+17,2.0180328394492858e+21,1.0031081474410163e+20,4.541059126528245e+21,2.819222133048235e+21,1.9536267213750653e+19,8.728365313188134e+20,1942938890.0,0.0,2411.086092358533,1.0017127687334393,62845.933727534,2.17421735202123,35.252407403224026,1.4544229737894498,2.931345350042819,39.95630897818353,1.0018582602198287,0.9998532201141414,0.0,0.0,1354.1233935973985,4387.64201647931,3536.197708308402,6604.620718958932,8264.113690448741,780.5971290729776,874.4584887233764,1942.6537056514953,0.0,4940.022245557892,22922.250099001187
12245814,1618505078,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.0418037627533937e+18,9.872071891166505e+18,0.17,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.6162580407279776e+17,2.018215921978951e+21,1.0031280320047319e+20,4.541491979699205e+21,2.819263145493162e+21,1.9536267397184676e+19,8.730231176019817e+20,1943430811.0,0.0,2452.584314465032,1.0036864952486897,62643.59980247467,2.202459531054189,38.41342399260572,1.5356627235408808,3.1146987774646315,42.746321059878326,1.0021419479621534,1.003608794740231,0.0,0.0,1377.434637667755,4445.038893087858,3853.358241226593,6974.199942483949,8781.155472618644,835.1035584716897,874.8930876896421,1950.4442538887397,0.0,5007.695881744655,24212.088671546113
12250814,1618572236,0x09f1b4C0A59494F2C695924BcC4b9Ce698F22233,2.0843613049706563e+18,9.604970572300937e+18,0.18,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0.0,0.0,5.6162874864425197e+17,2.0184002284482365e+21,1.0031484542008431e+20,4.54192772853678e+21,2.8193044289532005e+21,1.953626815633003e+19,8.73208121697916e+20,1944041463.0,0.0,2364.45922879399,0.9980507561829384,60685.43544541788,2.056520536977634,35.797757693086126,1.4479873066567257,2.9994411038319715,40.23667790825871,0.9983320067920026,0.9983670084973718,0.0,0.0,1327.9482778879217,4150.881521644146,3591.046529367569,6576.653698673472,8456.337588417753,786.0745293356226,871.7516164817557,1940.8668598101642,0.0,4928.387323678952,22710.561311971644
