block,timestamp,user,totalCollateral,totalDebt,healthFactor,tokenAddress,USDT_debt,WETH_collateral,MANA_debt,GUSD_debt,WETH_USD_price,USDT_USD_price,MANA_USD_price,GUSD_USD_price,USDT_debt (in USD),WETH_collateral (in USD),MANA_debt (in USD),GUSD_debt (in USD),totalCollateral (in USD),totalDebt (in USD)
12439754,1621092275,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.36371478055318e+17,1.0646563595301508e+18,0.49,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,490073957.0,6.363714774463434e+17,1.4350084653840083e+21,185033.0,3897.264323438658,1.0023929695850384,1.2722906105600322,0.9946716332967116,491.24668907352043,2480.1078555055824,1825.7477965822347,1840.4707632379043,2480.1078578789175,4149.247246718937
12444754,1621158616,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.363722808446469e+17,1.0875560307495914e+18,0.48,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,490147241.0,6.363722804564604e+17,1.4350132833512265e+21,185072.0,3828.285930393042,1.0009803664400485,1.2772615108091327,0.9998476698432144,490.6277649057588,2436.2150477636023,1832.8872343243615,1850.4380795322338,2436.215049249691,4163.475451032764
12449754,1621225446,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.363742676653676e+17,1.1804056818698918e+18,0.44,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,490187799.0,6.363742672203878e+17,1.4350197123036382e+21,185092.0,3286.370032843385,1.0002725096253309,1.0454861350894156,1.015834296456007,490.3213798934472,2091.361321465751,1500.2932127934557,1880.2280159963525,2091.361322928119,3879.249859495275
12454754,1621292365,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.36376035550679e+17,1.192902173140279e+18,0.44,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,490232364.0,6.363760349998294e+17,1.4350260368590895e+21,185120.0,3240.708845700202,1.0006056212945629,1.040667221907854,0.9815407855436102,490.52925915892234,2062.3094458155683,1493.3845591435863,1817.0283021983314,2062.309447600712,3865.8486245506965
12459754,1621359343,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.363773738595802e+17,1.1684886798102316e+18,0.45,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,490297683.0,6.363773732565588e+17,1.4350329834151315e+21,185148.0,3419.2745791016664,1.0006564319156448,1.1369294549776698,0.9968022190966384,490.6195300472879,2175.948975091644,1631.531267709145,1845.559372613044,2175.9489771535395,3995.3836388431914
12464754,1621426552,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.363871460145306e+17,1.333850290569966e+18,0.39,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,490362434.0,6.363871456999488e+17,1.4350402863928742e+21,185195.0,2694.6168371698145,1.0032719464954811,0.887587247124892,0.999454414707127,491.9668736474419,1714.819517761522,1273.7234573127678,1850.939603316864,1714.8195186091993,3594.21545123368
12469754,1621493686,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.364056508779233e+17,1.352168090714844e+18,0.39,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,490670530.0,6.364056502590766e+17,1.435048598049307e+21,185213.0,2633.119847244037,1.0153524409431005,0.8581093140558945,1.023503612918605,498.20352033434483,1675.7323485954216,1231.4285681089639,1895.661746594936,1675.7323502249194,3560.420636471331
12474754,1621560333,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.364084297628466e+17,1.2981141541431416e+18,0.4,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,490841913.0,6.364084291506307e+17,1.4350624591660515e+21,185229.0,2900.6501179046063,0.998732686318358,0.9985109177433572,1.0140678348650798,490.21986232813174,1845.9981850512622,1432.925533120933,1878.3477098422386,1845.9981868270863,3765.374974268942
12479754,1621627620,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.364102258780227e+17,1.462285737163364e+18,0.36,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,490960092.0,6.364102252881414e+17,1.4350776354231943e+21,185253.0,2376.096750706208,0.9992327263679,0.7614004427808797,0.9846615781119776,490.58339126699497,1512.1722684233584,1092.668747036158,1824.1151132997818,1512.1722698249735,3474.5323886779015
12484754,1621695270,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.364111846185498e+17,1.4576183239566024e+18,0.36,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,490998774.0,6.364111843425386e+17,1.435100117260277e+21,185268.0,2376.559955423602,1.0030031866327866,0.7667799072838221,0.9983160468848092,492.4733349547915,1512.4693358921852,1100.4059348558374,1849.5601737425484,1512.469336548142,3464.117339006928
12489754,1621762018,0x60F9c8582bA286EB076F700dBB1376371eF77599,6.364126848930557e+17,1.610145919668812e+18,0.33,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,491034385.0,6.364126741514054e+17,1.435127434307141e+21,185290.0,2057.4447172107552,0.9912476758031102,0.6819050478149552,1.0096865814025977,486.7366928706596,1309.383894398779,978.6206417117651,1870.8482666808734,1309.3839164991305,3312.7862163610503
12493667,1621814015,0x60F9c8582bA286EB076F700dBB1376371eF77599,0.0,9.416693036311788e+17,0.0,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,491119594.0,1.7103497295106173e+17,1.43515185285575e+21,92669.0,2092.597131464456,1.0086732583400515,0.6262956860496466,1.0062925369811402,495.37920111462324,357.90729377749267,898.8294142697134,932.5212310950528,0.0,1970.5344835667368
