block,timestamp,user,totalCollateral,totalDebt,healthFactor,tokenAddress,USDT_debt,WBTC_collateral,WETH_collateral,UNI_collateral,AAVE_collateral,BUSD_debt,DAI_debt,sUSD_debt,TUSD_debt,USDC_debt,GUSD_debt,WETH_USD_price,USDT_USD_price,WBTC_USD_price,UNI_USD_price,AAVE_USD_price,BUSD_USD_price,DAI_USD_price,sUSD_USD_price,TUSD_USD_price,USDC_USD_price,GUSD_USD_price,USDT_debt (in USD),WBTC_collateral (in USD),WETH_collateral (in USD),UNI_collateral (in USD),AAVE_collateral (in USD),BUSD_debt (in USD),DAI_debt (in USD),sUSD_debt (in USD),TUSD_debt (in USD),USDC_debt (in USD),GUSD_debt (in USD),totalCollateral (in USD),totalDebt (in USD)
11823095,1612884622,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.50574035302465e+19,2.4062239029326496e+19,1.1,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7812107023.0,102748604.0,5.17253186124062e+18,1.434521680414058e+20,3.6379781118779187e+18,1.7473227113725753e+21,9.766018603762005e+21,3.434260561822231e+21,0.0,12103759681.0,711048.0,1747.54324489654,0.9989034940250582,46475.70490459931,19.28034255503986,487.91727421452833,0.994140768987448,0.9986594970643944,1.025294843225286,1.0006011633408338,0.9983798299284512,1.0057803308572997,7803.5410009723955,47753.13798863533,9039.223113123173,2765.806940101445,1775.0323639995906,1737.0847439531644,9752.927227154481,3521.1296443283063,0.0,12084.149531811625,7151.5809269542115,61264.328722894395,42049.80327278539
11828095,1612951216,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.438404012417067e+19,2.3391544481963745e+19,1.15,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7814098360.0,49748763.0,1.8701692885269385e+19,1.4345243980383625e+20,3.6379784819644073e+18,1.7483699587505591e+21,9.770382195951952e+21,3.438593089771191e+21,0.0,12106532345.0,711099.0,1808.1896093528428,1.0014784140642146,46508.981402562335,21.05668007937184,549.4782219565001,0.999156341151966,1.0018838760152442,1.000091090222408,1.000880345609538,0.999160490554818,1.0020711377024474,7825.65083291458,23137.64293167481,33816.20675245209,3020.632131554727,1998.9899477858098,1746.8949309652226,9788.788384630674,3438.906311980509,0.0,12096.368796747971,7125.717839490726,62172.86408009663,42296.34767900167
11833095,1613017185,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.4305079612699574e+19,2.426974447431398e+19,1.11,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7815985823.0,49748933.0,1.8701926614014493e+19,1.4345297598760865e+20,3.637978484350316e+18,1.749039096027777e+21,9.776096500240024e+21,3.4402590704490764e+21,0.0,12109155338.0,711159.0,1739.139207706217,1.002027537951496,44889.03652243714,20.61092328518389,532.9770700687566,1.0024202014422716,1.001722663274865,1.001229693895636,1.0078951597827903,1.008765069706639,0.9927730090212674,7831.833030884487,22331.816703892782,32525.253834076975,2956.6982831119285,1938.9591135622074,1753.272122970573,9792.937422652525,3444.489536027414,0.0,12215.292928626091,7060.1946032255555,59661.30897792903,42208.464176290756
11838095,1613083795,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.397127181909965e+19,2.377699737593485e+19,1.07,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7817806512.0,0.0,1.870207158369021e+19,4.2633953615586053e+20,3.518134117367885e+19,1.7495097593192608e+21,9.781203911676447e+21,3.4408843140661945e+21,0.0,12111856301.0,711350.0,1780.0326941891624,1.0000703916044114,47420.00157912287,21.05652520056251,517.4567142796167,0.997102781712692,1.0007956803008369,1.010839927787782,0.9987489674731648,0.9982668688473034,1.01769114070488,7818.356819943358,0.0,33290.29886803466,8977.229187062008,18204.821207682053,1744.4410476507371,9788.986622947436,3478.183251556784,0.0,12090.864865527752,7239.345929404165,60469.97450118431,42323.83269881395
11843095,1613149701,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.4105000430720905e+19,2.316834384944431e+19,1.1,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7819465684.0,0.0,1.870216414450022e+19,4.2634026394843696e+20,3.518134126610581e+19,1.7504100955274063e+21,9.783251962155745e+21,3.442969904992009e+21,0.0,12114194376.0,711870.0,1804.6662014224275,0.9979770187223878,47577.24984352628,22.93096715437892,517.141166395676,0.9966762450457982,0.9991989695229472,1.0099674380700543,1.0013655144079074,0.9975168877699168,1.0138458505475112,7803.647051320337,0.0,33751.16352503394,9776.394589190848,18193.71985771829,1744.5921613005123,9775.415279169372,3477.287494297077,0.0,12084.113471787348,7217.264456292568,61548.141576819355,41811.12708802533
11848095,1613216524,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.375897516164732e+19,2.346845685470048e+19,1.07,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7821102481.0,0.0,1.8702262028186153e+19,4.263410028961695e+20,3.5181346201859424e+19,1.750598508850216e+21,9.7857326175235e+21,3.443353928310047e+21,0.0,12116529757.0,711978.0,1795.1203766474912,0.9962322523378953,46299.11477710188,21.43801866759704,492.3201953174316,1.0001339857206686,1.002063190627722,1.001701569254304,0.9970569835816832,0.9954511190894983,0.9964557154964724,7791.63454041213,0.0,33572.8116561976,9139.906378850126,17320.487233629614,1750.8330640530255,9805.92244934537,3449.2130334861463,0.0,12061.413106086859,7094.545474077474,60601.42420740964,42128.70510834532
11853095,1613282445,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.334065912544081e+19,2.305791119705814e+19,1.15,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7822592001.0,0.0,2.828097154050247e+19,4.2634209280029334e+20,0.0,1.7510073818635837e+21,9.787588532395684e+21,3.443853178936392e+21,0.0,12118669545.0,712095.0,1824.845464007082,0.9974499610966212,49107.310141457165,21.689922514509533,485.6362153897217,0.9988568218643458,1.007708993555971,1.032745335849136,1.004007649899208,1.003063880845399,1.0338377862662242,7802.64408707219,0.0,51608.40263339931,9247.326957512196,0.0,1749.0056685092682,9863.04098932042,3556.623307895779,0.0,12155.799704490648,7361.90718411247,60841.55057206698,42077.12465742965
11858095,1613349218,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.3244966577821594e+19,2.3261392615670583e+19,1.14,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7824177894.0,0.0,2.8281118917037146e+19,4.26343354834e+20,0.0,1.7514439176831296e+21,9.794006484929038e+21,3.4447851430388553e+21,0.0,12120919088.0,712314.0,1813.328047065077,0.998185670614399,48604.38622589738,20.852111804342726,469.1372857890829,0.998765151555467,0.998297944471226,0.9915146606982834,0.9960887348725328,0.9966298678426466,1.0110971987719042,7809.982258128746,0.0,51282.946134646176,8890.159302037131,0.0,1749.2811498856915,9777.336542042516,3415.5549722786586,0.0,12080.069988804853,7202.186900460102,60284.030319304984,42180.535643787945
11863095,1613415064,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.3230816938412065e+19,2.3105634507133886e+19,1.15,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7825766461.0,0.0,2.8281461167819776e+19,4.263451081144503e+20,0.0,1.752274170163612e+21,9.801249328785772e+21,3.446091003000452e+21,0.0,12123214487.0,712493.0,1818.106773616929,0.9985345642457856,48596.47414575997,21.184585573930587,486.8119828755212,0.997821266331408,0.99874513338141,1.0139293671230516,0.9975194060737672,0.9982540297922304,1.025497004867708,7814.298303023918,0.0,51418.716116997275,9031.94442687726,0.0,1748.4564314324725,9788.950068182601,3494.0928697206905,0.0,12102.047715683297,7306.594374892078,60417.17336855115,42008.51060613717
11868095,1613481883,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.0162785784881615e+19,2.341786404070921e+19,1.06,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7827516127.0,0.0,3.0162785333486404e+19,0.0,0.0,1.7532110475480932e+21,9.808122007888561e+21,3.4484415638307555e+21,0.0,12125773572.0,713284.0,1781.590233712393,0.9970920998028991,49397.829045834,20.781022144938625,450.9880987565092,0.998888973094154,0.9977533397163244,1.0012064372022051,0.9980910528389813,1.00029634944527,1.0042757997948877,7804.754491311486,0.0,53737.72377170278,0.0,0.0,1751.263182902641,9786.086489715994,3452.6018920229913,0.0,12129.36703827153,7163.338595808967,53737.72457590408,41721.03786933217
11873095,1613548698,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.016311919636772e+19,2.3467566430239228e+19,1.06,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7829126260.0,0.0,3.0163118848173203e+19,0.0,0.0,1.7535020776308306e+21,9.812332675165015e+21,3.448708146398513e+21,0.0,12128197271.0,713778.0,1794.6583483049328,1.0026215351540195,51212.79043011309,20.123229883933984,430.2617165448327,0.998041840508568,1.0014557142319145,1.033251656376307,0.9999500762598388,1.000078143520966,1.023028092565965,7849.650589715848,0.0,54132.493051787904,0.0,0.0,1750.068440894272,9826.616627488533,3563.383404624727,0.0,12129.145011037726,7302.149458555493,54132.4936766781,42116.26400842942
11878095,1613614801,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.0163285725730673e+19,2.214344710404921e+19,1.12,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7830820760.0,0.0,3.016328550203659e+19,0.0,0.0,1.754241817891769e+21,9.816362852102644e+21,3.450098945726097e+21,0.0,12130683683.0,713980.0,1913.4407563822488,0.999731738995226,52226.265870522126,22.10756408445749,472.3885546776726,1.000016136789715,1.0005362923850558,1.0105867173783394,0.999444431138327,1.0007197807285857,1.034424284652865,7828.720056154717,0.0,57715.65982599061,0.0,0.0,1754.2701257230933,9821.627292749172,3486.624168191806,0.0,12139.415115339592,7385.582507564526,57715.66025401599,42370.17417568223
11883095,1613681911,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.016343050390443e+19,2.183099840702693e+19,1.14,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7832495018.0,0.0,3.016343029001198e+19,0.0,0.0,1.755113550346137e+21,9.821465085033505e+21,3.451550802728998e+21,0.0,12133304795.0,714339.0,1937.5072778011952,0.997672835981524,52074.71900267752,21.468131908179338,454.93745332286784,1.002571799131154,1.0001678433977972,1.0197004201262925,1.0015450661891991,1.000888923255533,0.9992100983576204,7814.267517419217,0.0,58441.86571034723,0.0,0.0,1759.627349849994,9823.113553104724,3519.5478036300015,0.0,12144.090371798744,7137.747424506842,58441.8661247654,42297.718295280974
11888095,1613747606,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.0163551959304327e+19,2.1923366930491933e+19,1.14,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7834202595.0,0.0,3.0163551746237993e+19,0.0,0.0,1.755532458556969e+21,9.826688168143337e+21,3.451807969907305e+21,0.0,12135641843.0,714423.0,1924.1120984175968,1.0015453744174732,53337.45608352832,20.367170459333764,429.088247724459,1.003756623330297,1.0041193039448293,1.0170583541890588,1.0028861992420348,1.003780414707136,1.0343485984914111,7846.3093712716145,0.0,58038.05484618175,0.0,0.0,1762.1273327478777,9867.167283478977,3510.6901328505996,0.0,12181.519601903812,7389.624287800294,58038.055256145264,42183.01554900778
11893095,1613814011,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.016368715138886e+19,2.107065935113643e+19,1.18,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7835937130.0,0.0,3.016368697553063e+19,0.0,0.0,1.756106799709222e+21,9.830605138413916e+21,3.452808510880835e+21,0.0,12137842483.0,714472.0,2002.422121582695,1.0040449687341415,55638.88844920336,26.730207325382068,490.1569238505385,1.002635387062509,1.002650348987413,1.028431350425663,1.0001818666397466,1.0036621374561057,1.0079467164604785,7867.633250693549,0.0,60400.434068298346,0.0,0.0,1760.73482084956,9856.659672788168,3550.9765196064,0.0,12182.292930593305,7201.4970640295105,60400.43442044075,42192.354401048855
11898095,1613881262,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.0163856195197473e+19,2.1826971582395412e+19,1.14,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7837586753.0,0.0,3.0163855954117075e+19,0.0,0.0,1.757449305079607e+21,9.83293251307226e+21,3.4540352592136797e+21,0.0,12140184369.0,714534.0,1944.0218903327025,1.0017189593765756,56561.83569370902,29.917673403012905,445.9755727191463,1.0019293271686924,1.0030376420792435,1.0274333722867497,1.0053504497174142,1.001642040780408,1.0134764910614231,7851.059246238794,0.0,58639.19627164602,0.0,0.0,1760.8399997714967,9862.801442636332,3548.7910943712486,0.0,12160.119046815571,7241.634110640829,58639.196740311585,42432.110555846506
11903095,1613947470,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.016402254308027e+19,2.2008951653344707e+19,1.13,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7839261254.0,0.0,3.016402210047054e+19,0.0,0.0,1.7583536652298027e+21,9.834759301489205e+21,3.4553819174219866e+21,0.0,12142372630.0,714687.0,1924.196952692478,1.00383133998421,57480.30771072746,28.610510751234983,432.1592668836173,1.0020778859163764,1.0023581479031196,1.0139848036572856,0.999112525720824,1.0016580598289049,1.020975039581192,7869.296129089119,0.0,58041.51940667397,0.0,0.0,1762.0073235467926,9857.951118513698,3503.7047550980683,0.0,12162.505410285397,7296.775881131634,58041.520258342265,42349.55770332196
11908095,1614013557,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,3.0164245908726067e+19,2.4351977933777015e+19,1.02,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7840922798.0,0.0,3.01642455282605e+19,0.0,0.0,1.7591802406948241e+21,9.83701448005861e+21,3.4557438923935984e+21,0.0,12144531096.0,714833.0,1711.9810209639036,0.998753092959253,53611.30226153061,26.92806106016977,404.6367107768057,0.9972883861575378,0.9994588839949335,1.017706238762031,1.0076953277914582,0.9974304982063836,1.0046699207952048,7831.14589615722,0.0,51640.615856077275,0.0,0.0,1754.41002320277,9831.69151408138,3516.9321188527497,0.0,12113.325701566198,7181.712134917986,51640.616507427105,41690.12404555803
11913095,1614080880,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,2.637131180408378e+19,2.5633338491842183e+19,0.85,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7842326428.0,0.0,2.6371311462496362e+19,0.0,0.0,1.7593181116552344e+21,9.840659981215363e+21,3.4559760278365987e+21,0.0,6073350373.0,714897.0,1474.8247857143929,1.0061922228146556,46916.08147026403,20.86500924572292,312.77353249759244,0.995990297776348,1.0112758798502215,1.0211294240804654,0.9907803421797988,0.9942043597148964,0.9764603478565896,7890.887860627438,0.0,38893.06377668371,0.0,0.0,1752.263769910819,9951.622080810432,3528.9988109406804,0.0,6038.151418912693,6980.685733016324,38893.0642804653,37804.68294837565
11918095,1614146037,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,2.073137287315562e+19,1.7292524356811524e+19,0.99,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7843694088.0,0.0,2.0731372772550054e+19,0.0,0.0,1.7598221939833286e+21,4.921179521922285e+21,3.456142890515843e+21,0.0,3037204982.0,714959.0,1625.969124686217,1.0015970493850923,50362.37121324965,26.260441749375527,396.2133479397279,1.00761813125569,1.0044346814900205,1.0139872262181786,1.004137897243964,1.0019637088579656,0.9960190105520644,7856.220854820092,0.0,33708.57204052688,0.0,0.0,1773.22875044377,4943.003385657222,3504.484742967838,0.0,3043.169168326611,7121.127557652934,33708.57220410843,28117.110692059916
11923095,1614213046,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,2.073159054566823e+19,1.7222716193792119e+19,0.99,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7845682852.0,0.0,2.0731590439631598e+19,0.0,0.0,1.760355559586353e+21,4.922021121480348e+21,3.4563299533941186e+21,0.0,3037749264.0,715024.0,1643.8191933050628,1.0102885652106228,50595.56973976718,25.369173807347188,368.771343177997,1.0055248964565502,1.0066565530896596,1.014476430538754,1.0039902388026134,1.0052273955238509,1.0033159437218668,7926.403671644667,0.0,34078.98627240617,0.0,0.0,1770.0813417797801,4954.784816383908,3506.365273883443,0.0,3053.628780905215,7173.9497934378405,34078.98644671121,28311.031440201405
11928095,1614279605,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,2.0731690007123386e+19,1.7784201144200137e+19,0.96,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7847469305.0,0.0,2.073168977533602e+19,0.0,0.0,1.7608383082208284e+21,4.923663265384055e+21,3.456570718485359e+21,0.0,3038289216.0,715154.0,1598.2651162641312,0.9999186864681168,49879.53926056111,24.679466194271228,367.9010732217439,0.9984121157922452,1.0009307382148658,1.0014659582047285,0.9999199866258232,1.0005414718833183,0.99344318289837,7846.831199554465,0.0,33134.73656912932,0.0,0.0,1758.0423008787948,4928.245906942278,3461.6379066903464,0.0,3039.934364183853,7104.648660225009,33134.73693958698,28423.868309399724
11933095,1614345482,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,1.8972381851556164e+19,1.7532551240521503e+19,0.89,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7849093629.0,0.0,1.897238167896702e+19,0.0,0.0,1.76099898533676e+21,2.46246435298835e+21,3.456844930870571e+21,0.0,3038824771.0,715234.0,1481.5566258366189,1.0064089406334853,46369.63616525038,22.711880326832265,332.22213903337104,0.9931639406756732,0.9993736098893816,1.020790134282188,0.9999668643723684,1.000999233299638,0.996880552285155,7899.398004094928,0.0,28108.657784374867,0.0,0.0,1748.9606918029187,2460.921889669888,3528.713201176071,0.0,3041.861265902948,7130.028649331206,28108.658040075454,25975.467458214665
11938095,1614412045,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,1.76190579867506e+19,1.6057690583413838e+19,0.91,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7850483735.0,0.0,1.7619057808646234e+19,0.0,0.0,1.7611646785505657e+21,6.30693484966484e+20,3.4571124670590144e+21,0.0,3039365719.0,715288.0,1490.0597911139378,0.990099551193194,47384.11365006542,24.012407178874053,340.0300425871451,1.0037744884329622,1.0037628822905518,1.0099199991339365,1.002371556633591,1.0018777458719783,1.0068920041316605,7772.760422672969,0.0,26253.4495979758,0.0,0.0,1767.8121742582964,633.0667103118308,3491.4070197381607,0.0,3045.0728754322845,7202.1776785132715,26253.44986336195,23926.91907649387
11943095,1614478763,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,1.4779423585914853e+19,1.372564143420765e+19,0.89,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3925939819.0,0.0,1.477942340500958e+19,0.0,0.0,1.7620520178550526e+21,6.308552079559632e+20,3.4573825601740194e+21,0.0,3039907673.0,715343.0,1465.0256598285575,1.0069366295392528,46099.36552370911,23.81552019371601,324.5608876518584,1.0036702787882064,1.005461110866949,1.024267226979313,1.003033001148888,0.9975921871413228,1.0002697062875654,3953.1726091178043,0.0,21652.234525809785,0.0,0.0,1768.519239999902,634.3003781876029,3541.2836475160807,0.0,3032.5881442157593,7155.359325048659,21652.234790840655,20108.41689872025
11948095,1614545788,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,1.4779516949603498e+19,1.4333211008041867e+19,0.85,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3926685788.0,0.0,1.4779516834587228e+19,0.0,0.0,1.7624155787105295e+21,6.310179526817473e+20,3.4576355984295623e+21,0.0,3040453009.0,715397.0,1424.23625402973,1.0061349475395556,44489.7891842305,22.418979047426014,352.1861986936848,1.0162190726598022,1.0124815865580927,1.0088569846529882,1.000736708586439,1.0006593518296898,0.9891361219683118,3950.7757993136984,0.0,21049.523692861847,0.0,0.0,1791.000325038403,638.894057877855,3488.2598238604787,0.0,3042.45773725457,7076.250142477644,21049.523856672186,20413.878754311238
11953095,1614611810,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,1.4779579124511433e+19,1.3046924980223443e+19,0.93,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3927419263.0,0.0,1.4779578939704982e+19,0.0,0.0,1.7625459679616557e+21,6.311779822897691e+20,3.457869297292621e+21,0.0,3040989205.0,715542.0,1537.405596907015,1.0004700419987065,48800.5211861169,24.084088287150312,375.9143182184101,0.9990579016217112,0.999722449482682,1.0129753671690815,1.0038194428420708,1.0071420854375666,1.019422866376763,3929.265315000139,0.0,22722.207381831486,0.0,0.0,1760.8854762635797,631.0027985142649,3502.7364210476867,0.0,3062.7082097168272,7294.398766529618,22722.207665953956,20058.415487021466
11958095,1614678180,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,1.2351420119626953e+19,1.052244317848441e+19,0.97,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3928157869.0,0.0,1.2351419984109115e+19,0.0,0.0,1.7627452489926595e+21,6.313391424919762e+20,3.458101023729294e+21,0.0,3041529147.0,357855.0,1564.7525620950598,1.0025151512261563,49122.39477543603,26.60737391967308,391.5623085780229,1.0022215100242775,1.002537799108408,1.0229582187331794,1.001848990079658,1.0015300476197329,1.0086929121218506,3938.037780080751,0.0,19326.916065646863,0.0,0.0,1766.6612052335443,632.9413544048954,3537.4928634335033,0.0,3046.182831431716,3609.658020673649,19326.916277698743,16465.019923033167
11963095,1614745107,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,1.2351487885592381e+19,1.0664796727226554e+19,0.96,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3928903080.0,0.0,1.2351487782723174e+19,0.0,0.0,1.7631451059651873e+21,6.315017546646487e+20,3.4583295318179866e+21,0.0,3042073912.0,357911.0,1524.7042218087497,1.0051464690274,48832.15677582318,25.838994994035545,396.3812261156244,1.0033254025123524,1.0035703465166756,1.0142102237814905,1.0040035015339452,1.0023580641735412,1.010683657071998,3949.1230580128763,0.0,18832.365567937217,0.0,0.0,1769.008273130206,633.7564347546902,3507.4731683752575,0.0,3049.2473175051514,3617.3479838629587,18832.365724782332,16260.660594734463
11968095,1614811827,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,1.235154317515601e+19,1.0297461780298922e+19,0.99,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3929645973.0,0.0,1.235154309728708e+19,0.0,0.0,1.7636544798423476e+21,6.316638719361987e+20,3.4586397798046404e+21,0.0,3042616976.0,357939.0,1578.7336610909165,1.001003048326578,50610.76259783834,25.42184503125856,392.6402486310633,0.996241371891901,1.0030333293295504,1.0056511088165896,1.0006091935154986,0.9999607947243092,1.0045273869721976,3933.5875978172617,0.0,19499.796854102267,0.0,0.0,1757.0255585414375,633.5799164853601,3478.184929557702,0.0,3042.4976893626344,3595.5952836544143,19499.796977036574,16256.949536355105
11973095,1614878141,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,1.2351604056277883e+19,1.034999477494558e+19,0.98,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3930383941.0,0.0,1.235160397650951e+19,0.0,0.0,1.7643326869104207e+21,6.318249253987439e+20,3.4606849528042493e+21,0.0,3043156434.0,357968.0,1590.1253893457315,1.0014340198653011,49930.46729401888,29.50533595404724,396.1007908462948,1.0023327274432252,1.0052534736917735,1.0178580889310669,1.002718478447084,1.004094050152684,0.9980256247851068,3936.0201896496546,0.0,19640.59908219147,0.0,0.0,1768.448394188156,635.144201022133,3522.4861724538328,0.0,3055.6152690632593,3572.612368530751,19640.599209033186,16457.789471236625
11978095,1614944722,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,1.2351658797357394e+19,1.1189738908616894e+19,0.91,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3931125510.0,0.0,1.2351658740603636e+19,0.0,0.0,1.7647997077192161e+21,6.319867756950209e+20,3.466737734960137e+21,0.0,3043698519.0,358037.0,1477.294395473922,1.0079457598354735,47516.1421317909,27.480761506946354,354.2885678071265,1.0074537587123744,1.0050654362599347,1.012831727713998,1.003699209544621,1.003657434167143,0.9902318633292042,3962.3612891855632,0.0,18247.03623230023,0.0,0.0,1777.954098916224,635.1880644244258,3511.2219696309876,0.0,3054.830645957873,3545.3964565079827,18247.036316142243,16530.538576516217
11983095,1615010587,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,1.2351700878480091e+19,1.0503290869106244e+19,0.97,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3931858155.0,0.0,1.2351700797014884e+19,0.0,0.0,1.76504948158111e+21,6.321466888212733e+20,3.467361183775788e+21,0.0,3044234074.0,358084.0,1586.6209001295683,1.0043168221281829,48913.00674288332,28.702917198397664,371.77566102484536,0.9997110207673432,1.0036961063369705,1.0096812304435607,1.007609624796323,1.0027125116439932,1.0054348871024836,3948.8312872883803,0.0,19597.46663669086,0.0,0.0,1764.5394189363215,634.4831702037205,3500.929506426979,0.0,3052.491594372766,3600.3014611320577,19597.466765945264,16664.74081306402
11988095,1615076459,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,1.2351737183329303e+19,9.868619334532907e+18,1.03,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3932592339.0,0.0,1.2351737144160584e+19,0.0,0.0,1.7655563437145598e+21,6.323069487624111e+20,3.467819502794457e+21,0.0,3044770750.0,358114.0,1665.58471898193,1.0028352222610015,49294.1404796144,28.78027964415905,390.235395813294,1.0039486611828563,1.002610224746869,1.0196486476164062,1.002619971428658,1.0013555550568745,1.005648096680428,3943.7421123429767,0.0,20572.864640195374,0.0,0.0,1772.527927515131,633.9574120076878,3535.9574662021664,0.0,3048.898104387186,3601.3666249461476,20572.864705434193,16437.021561047633
11993095,1615143913,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,1.235175971150105e+19,9.934484112159058e+18,1.03,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3933342948.0,0.0,1.235175968579654e+19,0.0,0.0,1.7663822307779145e+21,6.324708048948859e+20,3.468251736019575e+21,0.0,3045319425.0,358148.0,1663.272547406572,1.0013737760351686,50737.765577672566,31.676537584717995,400.4011807589389,1.0008402273341943,0.9990699892126322,1.0017776389994062,0.9989817117604805,0.9999859623189008,1.0064188960573646,3938.746480280062,0.0,20544.342797548612,0.0,0.0,1767.866393410849,631.8826002236384,3474.4170355652814,0.0,3045.276675777067,3604.46914785153,20544.342840302215,16523.754696400913
11998095,1615209472,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,1.235176969737695e+19,9.562124581574076e+18,1.07,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3934074267.0,0.0,1.2351769682764507e+19,0.0,0.0,1.7673000654987107e+21,6.32630461009933e+20,3.468499781879668e+21,0.0,3045853996.0,358182.0,1720.5321067489451,1.0021911662212988,50165.12508558884,32.4455737926285,402.3581028800446,1.003079013541036,1.0026897292586694,1.0095304173308235,1.0056953312321233,1.0014661516590568,1.005015340395575,3942.6944776459313,0.0,21251.616314364568,0.0,0.0,1772.7416063314547,634.332065670837,3501.556032312851,0.0,3050.31967988948,3599.784046535679,21251.616339505745,16451.942351331523
12003095,1615276572,0x801611b066F7ab67fa1BAdB4c647bF0528A1432C,1.1024222305167897e+19,9.03809269186293e+18,1.01,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3934821682.0,0.0,1.1024222280569158e+19,0.0,0.0,1.7680479292242345e+21,6.327936418083581e+20,3.468989723734107e+21,0.0,3046400325.0,358549.0,1812.9526019999369,0.9985836865757204,53635.581274238175,33.16725847726783,424.5039579055887,0.9978886042799736,0.9975148121507732,1.006023031974271,0.9979609558044288,0.9988570382408806,1.0144632685303183,3929.248741229637,0.0,19986.39246858353,0.0,0.0,1764.314880393669,631.2210307386681,3489.883559758575,0.0,3042.9184059255563,3637.3479046827706,19986.39251317988,16385.633662829514
